User ID,Bet
user0515,8.5025
user0886,7.0086
user0185,9.7881
user1228,8.8985
user0501,5.1823
user0720,9.0905
user1783,9.0371
user0138,8.3716
user0132,7.3764
user0998,6.6401
user1394,9.4642
user0020,9.1975
user1564,5.1801
user1055,5.819
user0209,9.4733
user0798,9.2552
user1893,7.4811
user0408,5.088
user1700,6.2517
user1754,6.6417
user0721,5.4634
user0898,8.7463
user0917,8.7155
user1455,8.2741
user1883,9.7641
user1480,7.8383
user0714,9.5324
user1202,5.4453
user0663,5.0565
user1103,5.77
user0568,6.1487
user1542,8.8686
user1138,6.3011
user0971,7.6932
user0381,8.7988
user1728,5.616
user1048,9.1491
user1867,6.7442
user0893,9.0675
user1835,9.0005
user0458,9.608
user1389,8.4007
user0211,5.5379
user0891,5.4268
user1784,5.2341
user1736,7.5683
user1320,5.6318
user1757,8.7873
user1395,6.5215
user0417,6.9631
user1587,7.0774
user1034,6.4259
user1846,7.1057
user1117,9.2903
user0603,8.9991
user0806,8.8785
user0205,7.9715
user1253,8.5264
user1166,5.4247
user1356,5.3613
user0139,9.7406
user0827,8.1388
user0409,6.935
user1710,6.0293
user0306,9.5386
user1796,6.7079
user0310,8.9421
user1148,6.7605
user1209,8.1924
user0674,6.7563
user1251,5.7268
user1981,8.6736
user1654,7.3791
user1087,8.2143
user0154,5.4495
user0697,6.8859
user0496,9.4617
user0624,5.2137
user0521,6.5974
user0536,8.3443
user0314,6.4266
user1722,7.2636
user0892,7.1228
user0691,9.911
user0332,5.181
user0371,6.1289
user0364,6.8343
user0051,9.6852
user0890,8.5972
user0190,8.8847
user0479,6.4031
user0993,8.0179
user0727,8.4541
user1622,7.7711
user0110,6.7094
user1134,7.5208
user1693,9.4976
user0818,5.9953
user0504,6.4958
user1078,7.589
user1941,6.9761
user1241,5.6062
user1316,8.9931
user1826,6.8465
user1989,5.4708
user1253,7.8425
user1598,7.1788
user0506,8.5535
user1040,7.1767
user1900,7.4968
user1021,7.7265
user1979,7.0156
user0621,6.65
user1193,5.3529
user0522,9.4171
user1654,5.0404
user0271,8.4344
user1473,9.9086
user0365,9.8305
user1542,7.3686
user1586,9.1724
user1458,7.5529
user0947,7.0695
user0300,6.6275
user1898,6.7716
user0187,6.0663
user1365,8.0615
user1088,8.4308
user1565,8.3503
user0137,8.1669
user1913,6.8132
user0763,8.1379
user1704,7.1001
user1919,5.925
user1689,7.1827
user0373,7.8551
user1917,9.5643
user0679,8.8682
user1925,5.8712
user1423,8.9929
user0652,5.0245
user1466,6.8663
user1526,6.6272
user0104,5.8716
user0580,5.2169
user1511,6.2534
user0201,8.731
user0590,6.4322
user0176,8.536
user0653,8.7272
user0010,6.8722
user0881,8.6202
user0086,9.3253
user0573,9.3404
user1098,8.2583
user1914,9.7183
user1212,6.9413
user1873,9.2695
user1957,5.6142
user0949,6.7622
user0454,8.1547
user0690,8.3881
user0566,6.816
user0258,6.5303
user0641,9.7827
user1355,5.9312
user0224,8.5429
user1144,8.0417
user1487,6.7167
user1598,6.3058
user0306,9.115
user1717,6.3063
user0196,9.7133
user0681,5.4305
user1060,5.0057
user0248,7.3661
user0569,5.6081
user0623,7.4479
user0710,8.6467
user1563,8.1892
user1792,9.3812
user0201,5.926
user0042,9.4316
user0745,7.8183
user0881,5.027
user1078,9.8066
user0489,5.5984
user1203,7.4978
user1627,9.7087
user0014,5.5059
user1963,9.928
user0929,8.5328
user0387,8.7048
user1903,7.5322
user0796,6.7141
user0337,5.3683
user1853,7.8128
user1499,7.9222
user1030,7.7421
user1926,6.6093
user0622,7.8406
user1118,8.4852
user1175,7.3075
user0686,5.5741
user1376,7.965
user1521,8.8059
user0644,8.0526
user1743,5.5321
user1514,5.6622
user0983,8.8809
user0311,9.1939
user1093,8.0065
user1135,8.9449
user0039,7.2239
user1806,5.517
user0971,9.0429
user0123,6.3642
user0934,6.8262
user1463,7.6246
user1103,6.2098
user0037,9.1481
user1692,6.8303
user0253,5.0857
user1883,8.1589
user1936,5.865
user1227,6.6373
user1286,6.6222
user0383,6.1639
user1783,9.459
user0372,7.5778
user0639,9.0536
user0921,7.3448
user1187,6.6244
user0355,6.9494
user1645,5.4284
user1971,5.0383
user0064,8.5298
user1919,9.4432
user0717,5.078
user1217,5.5978
user0127,6.4972
user0436,5.242
user1249,6.0668
user0301,8.5956
user1760,5.4464
user0514,7.9982
user0700,8.8899
user0606,6.4405
user1110,5.0618
user0328,8.2459
user0491,5.0557
user0797,7.8799
user1707,7.7138
user0750,8.0463
user1959,9.825
user1026,5.7844
user0102,9.2308
user1308,5.5843
user1277,9.832
user0907,6.2644
user1818,9.3358
user1230,6.2321
user1457,9.5435
user0593,8.9522
user1167,8.2506
user1814,9.6768
user1971,9.1728
user1345,6.3355
user1986,7.7504
user0843,8.2248
user0617,9.0728
user0787,7.7989
user0543,7.2439
user0211,6.8063
user0485,9.6487
user0099,7.1996
user0049,5.3751
user0026,8.8745
user1640,5.6297
user0080,8.1288
user0067,9.6767
user0608,5.1102
user0717,7.5913
user0477,9.3172
user0608,7.4116
user1717,8.4187
user1470,5.4504
user0252,8.1107
user1588,5.7353
user1400,5.3661
user0525,6.3388
user1285,5.7883
user1583,5.182
user0419,7.6484
user1098,8.9036
user1399,8.3472
user1722,5.0967
user1653,6.3025
user0943,5.2374
user0805,8.1648
user1943,8.0734
user1851,5.0027
user0463,5.0618
user1739,7.487
user1224,7.9031
user0355,6.4241
user1824,5.0288
user0696,5.0167
user0160,8.252
user1214,7.2927
user1159,7.8934
user1926,5.0308
user0306,8.6891
user1292,8.0638
user0042,8.6154
user1445,8.3204
user0830,9.3448
user0899,7.0525
user1334,8.3641
user0828,8.1318
user0503,7.6448
user1152,7.316
user1001,8.5432
user0857,9.6546
user1773,5.4365
user0616,8.2146
user0535,7.3291
user0694,7.1243
user1535,7.9858
user0735,5.5335
user1452,5.1696
user1128,8.1265
user0273,8.6707
user1478,9.8781
user1908,5.3266
user1938,9.0113
user1163,9.4204
user1671,9.3647
user1011,8.1389
user0764,6.6712
user1586,6.8854
user1675,6.176
user1785,7.796
user0128,7.7384
user1986,7.8508
user1929,8.4194
user0326,5.2411
user1657,8.8841
user0315,8.6683
user1797,9.9623
user0293,9.0107
user1035,6.0999
user0557,8.1584
user1254,8.6302
user0564,6.379
user1700,7.6484
user0166,7.3928
user1324,6.6358
user1086,7.8325
user1184,6.7041
user0997,8.0614
user0586,7.0886
user1089,6.149
user1198,5.1691
user1767,9.7968
user0690,9.8018
user1176,9.1723
user1522,5.5245
user1734,8.6579
user1097,7.0871
user1518,6.1933
user0613,5.0388
user1996,6.3263
user1051,8.0575
user1567,7.8918
user0747,5.1159
user1384,8.9386
user1752,5.7446
user0850,7.5965
user0955,8.1228
user0226,8.1438
user0339,8.513
user1594,7.037
user0012,8.0245
user1744,6.448
user0393,6.7227
user0379,8.2623
user1983,9.4654
user0560,5.7365
user0619,7.9621
user1784,5.1223
user0175,7.2042
user1189,5.3268
user1539,8.6261
user0991,9.0218
user0635,6.574
user0735,6.8478
user0941,6.0139
user0253,9.9298
user1219,7.9715
user1334,7.5934
user1303,7.5825
user0703,8.8729
user0603,6.3514
user1915,9.7897
user1717,7.7852
user1039,6.7311
user0551,8.1855
user0091,6.1518
user0237,6.0063
user1671,6.1005
user1502,7.5667
user0258,8.8612
user0924,8.5838
user1299,8.864
user0620,7.0374
user1550,8.6985
user1856,7.9063
user1593,8.4568
user1477,5.2588
user0729,6.6847
user0615,7.8038
user0859,9.6745
user1525,5.4273
user0160,9.5923
user0723,7.0013
user0083,8.2352
user1237,8.2652
user0685,8.8556
user1825,8.1705
user0105,8.0555
user0777,5.6873
user0552,9.1954
user1027,8.5797
user1688,6.5479
user1697,8.6461
user1503,9.4092
user0135,7.1467
user0659,7.6348
user0335,6.2061
user0607,6.459
user1809,8.9705
user1343,6.9381
user0759,5.0307
user0228,7.1309
user0545,7.4477
user1741,8.3574
user0210,5.2109
user0673,7.4592
user1923,9.454
user0862,7.3365
user1994,5.8356
user0667,5.7443
user1904,6.1247
user1718,6.8058
user0171,8.6561
user0272,7.9815
user0117,8.668
user1688,9.7372
user1917,9.224
user1533,6.3513
user1248,6.8567
user1806,5.823
user0339,9.1023
user1027,6.884
user1089,9.8075
user1308,8.2383
user1398,5.6566
user0066,7.094
user0664,7.7435
user1830,9.1824
user1402,5.2455
user0710,9.3077
user0046,7.9702
user1060,9.7137
user0518,7.178
user1579,7.8945
user0729,5.3476
user1496,5.4836
user1531,8.8691
user0713,6.5662
user0469,6.694
user1578,9.0955
user1788,7.4592
user1637,5.7894
user1968,6.4363
user1535,7.7251
user1671,9.0886
user0401,7.1127
user0542,5.4547
user1703,7.7059
user0714,5.975
user0895,8.153
user0990,8.9435
user0190,8.198
user0120,9.0029
user1397,9.9793
user1577,9.0886
user0775,7.8769
user1368,6.856
user1664,5.2875
user1444,6.7311
user0686,9.0184
user1012,6.9713
user0898,7.3852
user0297,6.3604
user1171,9.2127
user0793,5.3952
user0490,7.0878
user0139,8.6678
user1635,5.5817
user1232,8.1911
user0481,8.845
user0624,7.1023
user1715,7.426
user0686,6.2841
user1870,6.9856
user1751,8.4848
user1758,8.9684
user0211,9.7296
user1341,5.6577
user0182,6.6594
user0206,8.4416
user1109,9.6947
user1715,8.7029
user0318,5.3796
user1702,6.7801
user0746,8.5791
user0403,8.0741
user1622,8.2926
user0786,7.0197
user1769,9.803
user1638,7.2568
user1366,8.1415
user0361,8.3811
user0567,5.5561
user1374,7.0024
user0540,5.8418
user1492,5.6534
user1487,9.2385
user0176,6.8989
user1427,8.9345
user1260,5.2912
user1566,9.5684
user1798,8.4086
user1061,9.2477
user1032,6.0954
user0595,7.2505
user0539,8.9848
user1320,5.4229
user0961,7.9182
user1799,5.4005
user1974,7.2824
user0376,5.7725
user1467,6.8405
user0997,8.0369
user0794,6.9778
user0638,9.3022
user0112,7.3826
user1830,5.7191
user1491,7.3933
user0865,5.7063
user0284,9.7846
user1202,5.6045
user1355,8.0422
user0007,7.1634
user0297,8.5709
user1829,8.4824
user0252,7.9174
user0549,6.5897
user1386,9.0561
user1301,9.7153
user1275,8.4845
user1808,6.3413
user0783,8.5481
user0781,5.1326
user0081,9.759
user0973,5.3403
user0598,6.1187
user1480,6.3318
user1572,8.5864
user0644,5.8288
user0239,8.2731
user1587,5.0869
user0459,6.2415
user1648,9.0766
user0436,6.8398
user0378,8.6586
user0470,7.8964
user1886,6.5122
user1382,9.4817
user1377,7.0659
user0470,5.3771
user0241,8.9783
user0198,5.3964
user1855,5.4623
user1318,6.9323
user1258,6.4419
user0189,6.7255
user1689,5.4732
user1739,7.6502
user0550,8.7746
user0927,5.0054
user1126,7.1889
user1773,9.6123
user0543,8.5668
user1504,6.8517
user0218,7.4234
user0461,9.7224
user0414,7.6122
user0689,9.9353
user0239,5.8595
user0060,6.3849
user1833,9.1461
user1330,5.9853
user1258,9.8678
user0787,9.9622
user1044,7.3042
user0125,5.8179
user1539,9.9561
user1978,7.077
user1875,9.6009
user0253,7.3921
user0612,8.8773
user1080,9.2005
user1261,6.4441
user1057,6.3463
user0273,6.8041
user1265,8.2106
user1287,6.7301
user0926,7.6684
user1156,8.2841
user1370,6.0511
user0134,6.4648
user1020,8.8174
user0525,5.8223
user0831,7.6319
user1478,6.168
user1358,9.7801
user1274,8.2939
user0632,5.8887
user1500,9.2185
user1124,8.8103
user0878,8.3131
user1688,9.8019
user1684,6.6828
user0242,6.9324
user1993,8.1609
user1943,8.544
user0511,8.9893
user1434,6.494
user1760,9.6823
user1836,5.8744
user1618,6.2047
user0510,8.1452
user1618,7.7788
user1727,6.9696
user1858,5.0338
user1286,6.3288
user0910,6.1088
user1021,6.3127
user1083,8.0196
user1342,9.5341
user0719,8.4862
user0485,9.9733
user0947,5.4135
user1067,5.6819
user1289,5.2141
user1639,9.0905
user0394,8.6384
user1963,6.6054
user0083,8.9548
user0156,7.0007
user0661,6.4958
user0453,7.497
user1373,7.8731
user1514,8.8608
user1575,9.6184
user0031,5.4988
user1083,8.8215
user0548,6.4851
user1468,7.5307
user0731,9.1281
user1485,8.3926
user0480,8.9516
user1138,9.3996
user1414,5.3887
user1258,8.3333
user1163,6.476
user0450,6.2515
user0289,6.563
user0615,6.9609
user0663,5.4527
user0795,5.5027
user1863,5.7089
user0930,6.6684
user1412,7.0162
user0606,9.3031
user0557,8.053
user0108,6.1283
user1642,9.8127
user0493,6.4395
user0548,9.3061
user1231,5.9265
user1959,8.9598
user0966,5.3073
user0451,6.038
user1442,5.8844
user0531,5.1978
user0625,8.5898
user1316,9.6971
user1541,5.0538
user0475,9.1278
user0429,7.6572
user1754,8.5869
user0967,9.8598
user1064,7.2268
user0706,7.7353
user1588,5.3634
user0726,6.0103
user1656,6.1346
user0544,8.3148
user1879,8.0478
user0286,8.5346
user0686,5.4523
user0148,8.499
user1817,8.4196
user0771,7.8035
user0887,6.2877
user0987,9.8425
user1252,7.4407
user0802,9.8072
user0988,7.9122
user1462,9.387
user1021,8.2923
user0823,8.7757
user0832,8.3535
user0877,7.8007
user0367,5.1699
user1538,5.9438
user1461,6.2935
user1809,7.751
user1651,5.6368
user0908,7.5967
user0103,5.9529
user0137,9.7739
user1089,8.0068
user0626,5.2165
user1932,7.0817
user0791,6.4635
user0018,8.1027
user0944,6.1356
user0452,9.4865
user0226,9.9693
user1799,8.0716
user0832,5.3422
user1742,6.1132
user0595,6.3121
user0632,7.6099
user1625,9.4526
user0991,9.1247
user0108,6.6311
user1068,5.6963
user0177,9.818
user1342,9.0758
user1155,7.9003
user1467,9.1988
user1174,6.8365
user1934,6.1011
user1933,7.7668
user1689,9.5023
user0036,5.5655
user1545,5.5304
user0161,5.8282
user0813,8.3081
user1029,5.7929
user0367,9.3476
user1761,7.6884
user0728,5.7779
user1035,5.4898
user1312,9.8977
user0546,9.7958
user1132,8.4813
user0802,9.7741
user0428,9.0446
user0327,5.607
user1069,8.4016
user0969,7.8982
user1561,5.5315
user0744,5.7932
user1120,6.1596
user1020,7.689
user1245,5.0341
user1510,8.8801
user0925,9.5988
user1395,7.6421
user1883,9.2525
user1193,5.0908
user1077,6.4087
user1304,6.5935
user0594,5.8601
user0996,9.9853
user1200,7.708
user0744,7.5524
user0915,8.3687
user0001,5.2868
user0749,7.5556
user0498,5.3621
user1750,9.4842
user0220,6.1056
user0157,9.8022
user1193,7.5483
user0556,7.2565
user1999,7.236
user1867,5.8375
user1269,6.4917
user1429,9.1096
user1084,6.9912
user1503,7.3793
user0625,9.2115
user1459,5.2025
user0457,6.5442
user0771,5.1879
user1266,7.7567
user1624,5.2786
user0423,7.4386
user1038,6.3335
user0594,5.6858
user1757,8.3354
user0538,6.0764
user0259,8.6571
user1400,6.8648
user0653,8.9739
user1414,7.2429
user1585,8.9626
user1634,5.8213
user1004,8.525
user0905,8.5087
user0016,7.1959
user0505,6.4763
user0548,6.2008
user0230,6.2062
user1451,8.9986
user0416,9.0732
user0062,5.4936
user0878,8.2736
user0853,8.0195
user0946,6.9783
user0039,6.5439
user0899,8.1151
user1742,7.2006
user0957,7.743
user0643,7.9427
user0348,7.7717
user0926,9.8687
user1944,6.9205
user0283,7.7721
user0750,6.0497
user0286,5.192
user0248,5.3261
user1152,8.2944
user0226,6.7787
user1110,5.9594
user1448,7.8338
user0601,8.828
user1915,5.1382
user1727,8.8423
user1270,7.7207
user0547,9.5575
user0963,5.5878
user0784,7.4288
user0690,7.7161
user0107,8.8325
user0262,9.9035
user1237,9.4785
user0081,9.479
user0050,5.2796
user1865,5.471
user0579,5.7181
user1733,6.218
user0746,7.7411
user1760,9.4553
user1370,8.6908
user0778,8.3104
user1632,6.5161
user0742,9.2377
user1103,7.3714
user1631,5.3189
user0096,9.179
user1603,9.936
user0508,7.9347
user0259,5.9438
user1433,6.6728
user0351,8.3551
user1276,9.0681
user0167,9.4811
user0404,5.6057
user1749,7.0262
user0306,5.4886
user0142,6.9638
user0013,6.6266
user0040,6.9224
user1030,6.6223
user1644,6.9069
user0515,9.4998
user1975,7.6654
user0015,6.2173
user0361,5.8918
user0187,9.8841
user0807,7.078
user1120,6.775
user0866,9.952
user0966,8.6543
user0913,7.2544
user1411,9.3877
user1597,8.859
user1796,9.2231
user1618,5.5435
user1295,5.8339
user0896,8.442
user1851,5.5918
user1677,7.1959
user0461,9.2852
user0622,9.9332
user0383,5.7906
user1029,7.919
user0210,7.5074
user0067,7.0165
user1503,9.924
user0420,5.7792
user0611,6.409
user1361,5.5717
user1556,9.6604
user1824,8.3047
user1127,7.9387
user0263,8.4788
user1619,9.4721
user1837,6.6742
user1926,8.3683
user0680,5.3467
user0491,8.8499
user1693,8.4949
user0937,7.3095
user0216,8.3048
user1525,8.2279
user0519,9.851
user0114,7.8033
user1813,6.2975
user1415,8.7634
user1073,6.1531
user1018,9.5261
user1291,5.3462
user0940,9.4632
user0129,6.041
user0064,8.3996
user0905,8.1498
user1193,5.4914
user0666,7.7278
user0891,5.5043
user1144,7.7839
user1614,9.7805
user0813,5.1698
user1915,7.9804
user0731,5.4741
user0935,5.5312
user1484,6.8605
user0925,9.9099
user1460,7.895
user1711,8.1044
user1525,8.9143
user1434,6.4863
user0792,5.7673
user0493,6.4992
user1486,8.8427
user0860,5.0534
user1880,9.8003
user0700,9.1927
user1406,6.7853
user1573,8.3981
user0835,6.7539
user1860,6.313
user1270,9.9419
user0772,8.5616
user0589,6.6127
user1910,5.5345
user1266,8.6376
user0613,9.7002
user0532,7.9612
user1272,5.8829
user1509,6.8669
user0116,9.2687
user0338,8.2959
user0236,6.238
user0709,9.0498
user0659,9.3339
user1081,5.1534
user1641,5.8592
user1360,5.6075
user1508,7.8754
user0683,7.4881
user0417,7.6146
user1699,7.4946
user0950,7.4948
user0148,8.2362
user0051,8.7001
user0526,8.2256
user0834,5.3081
user1303,7.8505
user1774,5.4107
user0937,7.2151
user0563,8.5849
user1085,8.5609
user0544,7.4472
user1115,6.4476
user0960,8.1305
user1490,8.7533
user0115,7.6926
user0775,6.2168
user0157,9.8508
user0816,8.321
user1794,8.7145
user1058,6.1359
user1676,5.2095
user0982,5.1977
user0642,7.2378
user0753,9.3628
user1112,5.1792
user0789,9.2423
user0145,9.4948
user0439,8.2423
user1694,6.5936
user1143,9.3956
user0500,8.786
user0297,6.6003
user1407,5.6221
user1169,9.8469
user1126,5.828
user0197,9.9554
user0930,9.7406
user0334,7.4649
user1699,5.6375
user0910,8.4084
user1005,7.9493
user1310,6.8939
user1662,7.0579
user1484,5.5677
user0085,8.9778
user0135,8.789
user0830,8.5175
user0067,8.9282
user0513,9.0517
user1119,9.9799
user0886,7.6435
user1236,9.4586
user1896,9.03
user0544,8.2283
user1767,9.8466
user0492,9.1674
user0281,8.1067
user1062,9.7581
user1482,6.7945
user1726,7.1379
user1964,6.5844
user1187,9.1636
user0924,8.0952
user1563,7.3544
user0837,6.4258
user1175,5.9501
user0701,8.7321
user0092,6.0696
user1776,7.0292
user1057,5.8326
user1122,7.4545
user0105,9.7277
user0269,6.4479
user0144,5.8751
user0856,5.9473
user0485,6.8257
user1263,9.7419
user0715,7.2929
user0802,9.029
user1300,8.4834
user1102,6.2235
user1405,9.4045
user0684,9.0837
user1534,9.0602
user1011,5.0064
user0578,9.1644
user1095,5.0215
user1957,9.9049
user1042,6.8348
user1253,5.7441
user1270,5.5191
user0512,9.4528
user0843,7.6222
user0070,9.9882
user0503,6.4221
user1118,8.0697
user0096,6.9609
user0516,6.97
user1287,7.3769
user1728,7.5101
user1323,9.6436
user1531,5.1495
user0667,5.0171
user1909,5.9229
user1189,6.2015
user0064,9.3275
user0888,7.6276
user1994,7.2284
user1935,7.6345
user0079,9.2691
user0511,7.8736
user1642,9.9236
user1041,6.4147
user1943,8.4161
user1989,6.9419
user1295,6.39
user0006,7.6078
user1648,6.5416
user0142,5.8911
user0598,5.9698
user0887,6.7212
user1755,6.5252
user1468,8.8158
user1241,5.3559
user0024,8.659
user0383,9.8695
user0424,6.9419
user1107,7.5639
user1835,7.8422
user0598,7.5904
user1927,9.8179
user0138,6.9802
user1881,9.4978
user0290,9.5268
user1621,7.2603
user1081,8.6135
user0637,5.6213
user0182,9.8188
user0445,8.7818
user1858,9.5157
user0078,9.9988
user0753,5.5201
user0972,8.3379
user1343,9.612
user0872,8.9584
user1023,7.4475
user0702,5.0211
user0504,6.6951
user0476,9.2175
user0162,5.4364
user0398,7.1462
user1314,5.3262
user1024,7.019
user1389,8.3541
user1221,7.1159
user0548,7.5407
user1806,7.9332
user0929,9.0578
user1685,9.8818
user1770,6.7152
user0419,9.5267
user0577,7.1755
user0592,6.3571
user0874,5.9631
user0849,6.4129
user0013,8.8607
user0478,9.4394
user1924,5.9462
user0627,6.3144
user1944,5.7346
user0604,9.022
user0231,7.5131
user0253,7.6993
user0369,7.6145
user1793,6.2544
user0903,5.1329
user1938,8.664
user1877,8.0275
user0595,9.0092
user1858,5.2344
user0235,6.2212
user1208,7.8439
user0912,5.7493
user1414,6.0629
user1331,9.4165
user1159,6.5924
user1242,9.6235
user0158,9.3637
user0479,5.4501
user0136,8.9762
user1028,9.9733
user1910,7.7138
user1476,8.1102
user0470,5.0623
user0887,8.9619
user1285,6.2619
user0110,9.7925
user1352,7.399
user1527,8.4305
user1169,9.9968
user0837,5.9583
user1732,5.811
user1992,7.1433
user0808,6.2439
user1562,5.3533
user1165,7.8848
user1813,5.7979
user0859,9.4253
user0319,9.9697
user1739,6.8235
user0194,9.8497
user0860,5.3853
user1279,9.7267
user0588,5.0934
user1894,9.0947
user1189,6.7427
user0655,5.0234
user1126,7.9876
user0109,5.7321
user0148,5.4671
user1852,6.4905
user0544,9.5802
user1730,7.7193
user1846,9.0153
user0032,7.034
user1162,7.3332
user0277,8.2654
user1246,5.4405
user0911,5.7458
user1652,9.989
user0875,6.4264
user0781,5.9151
user0717,7.7302
user1149,7.9
user0978,7.7922
user1409,6.8796
user0344,8.0014
user0397,7.4316
user1355,5.8422
user1253,9.6276
user1116,6.4269
user1735,8.9532
user0241,9.5732
user0153,8.9034
user1003,6.2394
user0035,5.6811
user1339,9.1963
user1219,6.5099
user1053,5.6873
user0403,8.2775
user1524,6.6798
user1279,6.6748
user0497,6.5027
user1928,7.5817
user1022,5.7266
user0966,6.8101
user1598,6.6226
user1274,7.7951
user0754,7.7289
user1989,7.1937
user0246,9.698
user0921,7.2696
user0656,7.3672
user1021,9.487
user0674,9.2328
user0849,7.7076
user0812,7.9589
user0981,9.1273
user1090,6.0055
user1244,8.3486
user0483,5.772
user0808,5.3421
user0625,5.8556
user0291,6.4553
user0074,5.5199
user1762,5.8439
user1845,9.2092
user0408,7.991
user1668,9.8196
user1256,9.6734
user0920,5.3102
user1589,8.2199
user1196,7.6496
user1509,7.1487
user1988,7.3731
user1729,8.2348
user0680,8.4234
user0177,7.0207
user1599,9.6689
user0334,8.9363
user1305,9.8568
user1363,6.7859
user1600,8.9266
user1842,6.3029
user0455,6.5372
user0398,5.3338
user0761,8.2542
user1807,6.0375
user1099,8.3607
user1677,7.4602
user0506,6.0627
user0634,7.7952
user0562,5.7133
user0847,7.1307
user0328,6.8122
user0582,8.8155
user1847,9.1575
user1376,7.6509
user1863,5.8184
user1908,9.9033
user1548,5.2173
user0056,5.9478
user1916,8.3379
user0566,9.492
user1330,6.8149
user1679,7.3831
user1099,6.5559
user1726,5.2509
user1208,9.4751
user1707,9.2966
user1914,8.3262
user1224,8.157
user1025,8.575
user0980,5.7843
user1446,7.7413
user1489,9.3682
user0104,9.5666
user1967,7.2404
user1403,5.2223
user0094,5.8719
user0252,8.126
user0143,5.8439
user1887,6.9775
user1975,7.294
user1012,9.8015
user1672,8.2875
user0360,8.4782
user0201,9.9463
user0157,7.6453
user0662,7.5487
user1998,7.1092
user0580,8.1312
user1140,8.0877
user1756,6.7464
user1013,7.0131
user1526,9.3874
user1120,9.0721
user1635,8.3958
user1054,9.2934
user0493,6.2278
user1663,9.9345
user0538,5.2266
user1643,9.4536
user0796,5.0469
user1384,9.0361
user1800,8.4563
user0303,9.7217
user1213,8.6525
user0370,8.0254
user0306,7.4645
user0623,8.5857
user1272,5.8702
user1234,7.617
user0510,6.9213
user0870,7.734
user1781,5.6654
user0638,9.6376
user1805,9.5322
user1633,7.5338
user1731,8.6993
user0181,9.6889
user0416,7.4345
user0443,8.2185
user0418,6.1714
user1588,7.2154
user1375,6.8299
user0544,7.1551
user0152,6.4801
user0260,9.791
user1899,8.3778
user0597,7.1635
user0531,7.06
user0005,8.3166
user0004,8.7062
user1234,6.8184
user0549,7.8653
user1269,7.0842
user1517,9.5308
user0171,9.7339
user1143,9.458
user0140,5.6882
user1444,8.6361
user0616,9.1905
user1736,6.5605
user1494,9.2488
user0101,6.356
user1146,6.1309
user0292,7.0457
user0444,8.8529
user0212,8.7576
user1295,7.2831
user1631,7.9176
user0070,6.0982
user1452,8.068
user1162,9.0152
user0355,7.9978
user0571,9.8054
user1138,8.3529
user0185,9.793
user0743,5.5363
user0312,8.0864
user0802,8.4113
user0715,9.3107
user0926,6.2571
user0236,7.9846
user1700,7.0083
user1116,9.8245
user1281,6.5166
user0204,5.6713
user0690,9.861
user0817,7.2543
user0850,5.7475
user0285,8.7301
user0205,9.5401
user1716,7.8591
user0606,8.485
user0475,5.2227
user1462,6.5379
user0185,6.6269
user0201,7.895
user0691,5.6528
user1387,5.7446
user0159,6.4007
user0105,8.5694
user0328,6.4987
user1524,9.8106
user1158,8.151
user1147,7.5699
user0932,7.8526
user0869,7.1994
user1708,9.8886
user1274,7.1665
user1438,9.5012
user1269,7.1902
user1128,8.2395
user0772,8.4311
user1615,7.2302
user1574,6.2689
user1633,7.2317
user0029,6.6441
user0565,5.4783
user0151,9.5987
user0238,7.4363
user1344,7.517
user0717,5.194
user0989,9.4958
user1129,9.3176
user0866,9.4197
user1563,8.7011
user0010,7.2626
user1266,5.1358
user1507,5.8471
user1859,9.2333
user1150,9.782
user0300,6.3201
user1664,5.156
user0904,8.7318
user0042,7.7407
user1076,7.2433
user1377,7.0533
user0824,6.1138
user0055,5.5092
user1028,7.6262
user0527,5.1657
user0134,9.721
user1894,9.2828
user0894,5.5223
user1301,8.2965
user1668,5.5823
user0704,8.5159
user0594,7.7115
user1993,5.7075
user1003,6.0348
user1627,9.2936
user1996,7.281
user0948,6.8709
user0648,9.1237
user0861,9.7256
user0537,9.0988
user1158,7.2936
user0208,7.7304
user0080,9.8844
user0470,9.1532
user0638,7.5696
user1524,8.7157
user1371,7.759
user1280,5.9297
user0612,9.9032
user0030,6.6238
user0164,9.1197
user1420,9.4054
user0684,9.6344
user0342,7.4397
user0428,7.5165
user0983,6.6855
user1019,6.2922
user0898,8.583
user1368,8.7969
user1749,8.6022
user0645,8.7221
user0857,7.9591
user1126,5.0704
user1168,5.8246
user0240,7.525
user1797,8.4384
user0933,9.2198
user0939,8.2131
user0374,5.4773
user0748,7.2027
user0649,6.7813
user0510,8.1691
user1135,8.8015
user0183,6.8553
user0070,8.5142
user0946,8.4583
user1294,6.2425
user1372,7.6368
user1249,6.0659
user0048,7.2258
user0599,9.8661
user0404,5.8474
user1778,9.0997
user0702,7.6762
user0095,8.862
user1656,8.3352
user0314,9.9167
user0925,7.0426
user0959,8.5474
user1177,6.2049
user0772,6.384
user0194,7.6791
user0093,7.7744
user0543,9.1391
user1377,5.485
user0999,5.8378
user1904,6.9186
user0617,5.3067
user0705,6.5298
user1896,6.1235
user0285,8.7928
user1305,9.7267
user1218,9.4537
user1897,7.4229
user0499,5.1327
user1197,9.7566
user1253,8.2088
user0422,8.7678
user1902,9.9497
user1497,5.8282
user1872,9.533
user0102,7.539
user0894,5.9324
user1762,6.6395
user0965,5.2717
user0463,8.0112
user1289,9.5797
user0695,5.1424
user1880,8.3342
user0741,8.113
