User ID,Bet
User1876,8.8934
User1877,1.3919
User1878,9.3061
User1879,8.7848
User1880,0.775
User1881,8.9856
User1882,8.5521
User1883,2.5386
User1884,3.6587
User1885,2.8594
User1886,7.0433
User1887,0.9573
User1888,5.0458
User1889,8.6206
User1890,1.8701
User1891,0.3967
User1892,4.5479
User1893,7.2786
User1894,0.5268
User1895,3.7459
User1896,1.932
User1897,9.9974
User1898,7.647
User1899,8.5894
User1900,2.4672
User1901,1.3853
User1902,9.6282
User1903,8.619
User1904,4.0942
User1905,2.1592
User1906,4.2035
User1907,2.6491
User1908,1.0752
User1909,3.7371
User1910,2.5761
User1911,8.5384
User1912,4.2141
User1913,9.7364
User1914,7.1775
User1915,6.0679
User1916,7.4363
User1917,1.6225
User1918,9.0492
User1919,5.2526
User1920,2.3401
User1921,7.6508
User1922,5.9733
User1923,9.38
User1924,1.2541
User1925,2.447
User1926,3.5522
User1927,8.0079
User1928,1.0782
User1929,2.4052
User1930,0.1111
User1931,7.102
User1932,5.3593
User1933,1.6123
User1934,7.9324
User1935,4.4342
User1936,8.4353
User1937,8.3489
User1938,1.6026
User1939,2.9541
User1940,2.6656
User1941,1.2622
User1942,6.3861
User1943,8.2522
User1944,6.4861
User1945,9.5202
User1946,6.5531
User1947,7.2842
User1948,4.5135
User1949,7.1434
User1950,9.4608
User1951,1.0219
User1952,3.7629
User1953,9.6027
User1954,3.0519
User1955,6.1512
User1956,6.5139
User1957,2.2539
User1958,6.8204
User1959,9.8816
User1960,3.8134
User1961,1.8261
User1962,9.898
User1963,8.7816
User1964,5.2247
User1965,9.4521
User1966,7.3499
User1967,0.9879
User1968,0.3114
User1969,8.188
User1970,8.8617
User1971,2.0554
User1972,9.1036
User1973,7.113
User1974,9.8575
User1975,1.2008
User1976,0.8488
User1977,3.496
User1978,1.3079
User1979,1.1986
User1980,7.25
User1981,2.8127
User1982,1.6876
User1983,2.992
User1984,8.7173
User1985,5.5996
User1986,7.3393
User1987,3.2783
User1988,2.4746
User1989,3.8206
User1990,2.8875
User1991,0.8044
User1992,6.2903
User1993,2.4603
User1994,1.1819
User1995,6.0733
User1996,2.9433
User1997,3.5051
User1998,3.3995
User1999,0.9097
User2000,1.4151
User0001,3.9668
User0002,7.5699
User0003,9.814
User0004,5.9965
User0005,0.1793
User0006,4.3506
User0007,7.9646
User0008,5.0029
User0009,0.7574
User0010,4.2207
User0011,7.2341
User0012,0.034
User0013,9.7375
User0014,3.6119
User0015,3.5756
User0016,7.8467
User0017,1.1367
User0018,4.5944
User0019,2.6257
User0020,0.2913
User0021,8.1439
User0022,3.9354
User0023,3.0316
User0024,0.4306
User0025,0.3121
User0026,7.4577
User0027,5.0143
User0028,0.1527
User0029,8.1418
User0030,2.825
User0031,1.1858
User0032,6.8444
User0033,3.2507
User0034,0.5634
User0035,6.0305
User0036,4.1809
User0037,4.9079
User0038,9.3647
User0039,8.3562
User0040,7.1026
User0041,1.2027
User0042,5.2226
User0043,8.0349
User0044,5.4619
User0045,4.2399
User0046,0.9264
User0047,5.7348
User0048,4.3893
User0049,8.6898
User0050,0.3631
User0051,9.0385
User0052,6.5515
User0053,6.1927
User0054,3.8274
User0055,1.4979
User0056,5.0849
User0057,3.6604
User0058,6.3147
User0059,5.923
User0060,2.7999
User0061,2.251
User0062,1.964
User0063,5.7563
User0064,5.3356
User0065,1.7402
User0066,0.1696
User0067,9.8967
User0068,9.4372
User0069,5.1044
User0070,1.3802
User0071,4.955
User0072,9.7493
User0073,5.9854
User0074,7.6891
User0075,4.8803
User0076,0.0712
User0077,2.6662
User0078,3.9176
User0079,6.009
User0080,8.8956
User0081,1.3941
User0082,0.9015
User0083,4.7482
User0084,9.5939
User0085,7.4625
User0086,4.7281
User0087,3.72
User0088,1.047
User0089,3.314
User0090,4.8876
User0091,7.5398
User0092,6.182
User0093,2.1673
User0094,7.7882
User0095,2.1569
User0096,5.8435
User0097,4.1375
User0098,1.6431
User0099,3.3624
User0100,0.323
User0101,8.0546
User0102,4.0488
User0103,5.6935
User0104,5.1486
User0105,1.3115
User0106,0.1699
User0107,6.2933
User0108,2.323
User0109,7.202
User0110,1.7251
User0111,8.9721
User0112,2.6209
User0113,5.3432
User0114,0.4924
User0115,8.6971
User0116,2.1173
User0117,2.5998
User0118,3.8469
User0119,1.7155
User0120,3.9072
User0121,5.087
User0122,7.1647
User0123,3.0941
User0124,8.8355
User0125,7.8066
User0126,7.2359
User0127,7.4036
User0128,7.4939
User0129,6.6803
User0130,0.2867
User0131,4.8274
User0132,2.3974
User0133,1.6825
User0134,8.0304
User0135,5.75
User0136,1.9348
User0137,8.0082
User0138,7.0871
User0139,4.5666
User0140,0.3508
User0141,2.0294
User0142,7.7301
User0143,3.7657
User0144,8.106
User0145,7.8004
User0146,5.4727
User0147,7.8978
User0148,3.8333
User0149,4.0444
User0150,7.1859
User0151,8.0281
User0152,7.6763
User0153,7.2102
User0154,8.0389
User0155,0.5943
User0156,9.9183
User0157,7.8172
User0158,3.0363
User0159,7.0083
User0160,0.059
User0161,6.5318
User0162,9.1471
User0163,5.0613
User0164,9.2606
User0165,3.3601
User0166,5.6456
User0167,0.0223
User0168,1.8779
User0169,3.3217
User0170,7.6394
User0171,2.8001
User0172,4.0827
User0173,6.3805
User0174,7.146
User0175,2.7107
User0176,4.9959
User0177,3.6796
User0178,9.7579
User0179,4.1671
User0180,2.8304
User0181,0.1893
User0182,2.2546
User0183,1.952
User0184,9.5359
User0185,7.1948
User0186,1.8916
User0187,9.7615
User0188,9.7857
User0189,3.2891
User0190,0.1041
User0191,3.1581
User0192,3.0538
User0193,4.2652
User0194,3.3061
User0195,0.1771
User0196,1.7836
User0197,7.6606
User0198,4.3132
User0199,2.5943
User0200,2.0326
User0201,3.7447
User0202,8.0583
User0203,1.9178
User0204,2.367
User0205,7.5795
User0206,3.5154
User0207,6.5438
User0208,7.4838
User0209,2.9194
User0210,7.4639
User0211,2.476
User0212,2.0349
User0213,5.1615
User0214,4.8914
User0215,7.8724
User0216,1.4371
User0217,1.8774
User0218,0.3689
User0219,7.5743
User0220,9.2359
User0221,2.0878
User0222,6.1048
User0223,9.1596
User0224,0.4693
User0225,1.3148
User0226,2.0717
User0227,3.2811
User0228,2.4604
User0229,7.8806
User0230,2.3205
User0231,4.866
User0232,8.9775
User0233,9.8256
User0234,7.0401
User0235,1.9575
User0236,0.6848
User0237,2.9061
User0238,3.0707
User0239,1.7454
User0240,4.5389
User0241,7.8519
User0242,8.1434
User0243,7.0799
User0244,4.3979
User0245,0.0379
User0246,9.0018
User0247,7.6256
User0248,1.4276
User0249,9.8772
User0250,5.415
User0251,2.5941
User0252,4.5691
User0253,4.819
User0254,8.1494
User0255,5.6223
User0256,1.9974
User0257,1.5011
User0258,0.9334
User0259,1.439
User0260,0.9415
User0261,3.7788
User0262,8.5997
User0263,1.7389
User0264,7.0984
User0265,7.4842
User0266,0.3026
User0267,4.4709
User0268,1.0166
User0269,2.1571
User0270,3.2446
User0271,4.8071
User0272,8.4902
User0273,7.8491
User0274,4.5369
User0275,2.3693
User0276,6.5761
User0277,1.5304
User0278,7.904
User0279,0.6294
User0280,4.2488
User0281,9.7867
User0282,6.0171
User0283,8.4903
User0284,3.6332
User0285,7.8778
User0286,8.6999
User0287,0.0399
User0288,3.8047
User0289,1.9379
User0290,4.7259
User0291,6.0095
User0292,6.8638
User0293,0.8606
User0294,3.551
User0295,8.8241
User0296,0.3745
User0297,2.751
User0298,0.8847
User0299,3.9586
User0300,4.9152
User0301,6.3599
User0302,5.164
User0303,9.8512
User0304,4.9913
User0305,8.1096
User0306,8.4487
User0307,5.1589
User0308,5.7833
User0309,8.0099
User0310,9.6837
User0311,5.7204
User0312,2.4123
User0313,0.2101
User0314,1.7535
User0315,1.5048
User0316,4.2974
User0317,2.7855
User0318,0.8284
User0319,3.9869
User0320,8.2408
User0321,6.6236
User0322,2.5877
User0323,0.6309
User0324,8.9412
User0325,6.5555
User0326,9.1071
User0327,7.9896
User0328,0.2366
User0329,3.1489
User0330,5.9711
User0331,5.1797
User0332,0.4933
User0333,0.9084
User0334,5.8777
User0335,8.7337
User0336,5.7631
User0337,9.96
User0338,0.266
User0339,4.206
User0340,1.428
User0341,8.8446
User0342,2.3392
User0343,0.7743
User0344,7.7708
User0345,3.6888
User0346,4.2641
User0347,6.7653
User0348,6.7173
User0349,7.1807
User0350,4.274
User0351,4.6153
User0352,8.4151
User0353,3.6139
User0354,7.0275
User0355,3.8751
User0356,0.7515
User0357,7.2628
User0358,1.5374
User0359,9.1933
User0360,3.126
User0361,8.6161
User0362,5.1059
User0363,2.095
User0364,1.7929
User0365,3.6556
User0366,0.5097
User0367,6.1436
User0368,1.187
User0369,5.1191
User0370,3.5765
User0371,1.9928
User0372,3.9398
User0373,4.2515
User0374,6.7696
User0375,3.7763
User0376,6.9307
User0377,7.9731
User0378,3.6824
User0379,6.681
User0380,8.0856
User0381,3.4237
User0382,1.4214
User0383,4.2705
User0384,8.5403
User0385,6.9228
User0386,8.6595
User0387,4.1987
User0388,1.9675
User0389,6.3007
User0390,6.6605
User0391,7.1005
User0392,7.2012
User0393,5.1043
User0394,5.2948
User0395,4.6314
User0396,2.4367
User0397,6.0828
User0398,9.1448
User0399,1.3924
User0400,2.193
User0401,7.4781
User0402,0.101
User0403,9.8144
User0404,9.1329
User0405,5.8712
User0406,7.7121
User0407,0.2058
User0408,4.1987
User0409,3.4884
User0410,2.3308
User0411,4.0856
User0412,4.9497
User0413,6.4914
User0414,4.113
User0415,4.6146
User0416,2.206
User0417,9.3782
User0418,3.6448
User0419,5.9978
User0420,3.862
User0421,1.2645
User0422,7.9989
User0423,4.035
User0424,7.8214
User0425,6.8758
User0426,9.6708
User0427,2.9865
User0428,4.0135
User0429,0.5741
User0430,3.3063
User0431,6.802
User0432,9.268
User0433,4.5656
User0434,5.4318
User0435,0.3001
User0436,4.1905
User0437,8.1907
User0438,6.3949
User0439,3.2538
User0440,2.9683
User0441,5.9153
User0442,8.5584
User0443,2.7162
User0444,4.7214
User0445,9.3138
User0446,4.9016
User0447,1.1055
User0448,8.152
User0449,2.3096
User0450,6.13
User0451,1.9314
User0452,3.1793
User0453,8.8504
User0454,6.5335
User0455,2.9508
User0456,2.7063
User0457,7.6895
User0458,2.943
User0459,1.7748
User0460,2.6367
User0461,7.3176
User0462,4.977
User0463,8.2434
User0464,4.53
User0465,2.1206
User0466,2.3806
User0467,6.016
User0468,1.4835
User0469,9.0475
User0470,1.5885
User0471,6.5256
User0472,1.9818
User0473,6.5839
User0474,9.0487
User0475,1.4454
User0476,2.1772
User0477,7.9872
User0478,7.0831
User0479,4.6364
User0480,3.1522
User0481,4.8139
User0482,5.6327
User0483,4.5748
User0484,9.6023
User0485,2.8143
User0486,1.9061
User0487,8.965
User0488,2.2393
User0489,7.5438
User0490,4.3917
User0491,7.8702
User0492,9.6077
User0493,0.2675
User0494,0.7238
User0495,9.7542
User0496,6.9718
User0497,6.219
User0498,3.965
User0499,6.6783
User0500,6.9972
User0501,6.1154
User0502,0.6037
User0503,4.4766
User0504,2.3997
User0505,3.3445
User0506,7.8606
User0507,1.2725
User0508,3.377
User0509,2.1281
User0510,7.4661
User0511,8.6285
User0512,6.3608
User0513,0.4976
User0514,3.9025
User0515,6.4652
User0516,6.763
User0517,9.0012
User0518,4.5521
User0519,1.8594
User0520,3.1351
User0521,7.6872
User0522,1.514
User0523,9.244
User0524,0.8795
User0525,0.4009
User0526,8.3979
User0527,7.6628
User0528,4.9985
User0529,2.5141
User0530,5.6318
User0531,8.042
User0532,6.3026
User0533,0.8451
User0534,1.3841
User0535,0.1088
User0536,6.0756
User0537,6.4824
User0538,1.4922
User0539,3.9107
User0540,0.0316
User0541,4.8149
User0542,5.9616
User0543,4.053
User0544,9.115
User0545,1.6847
User0546,3.4383
User0547,0.9462
User0548,6.6958
User0549,5.6986
User0550,6.2514
User0551,4.6025
User0552,0.7231
User0553,6.6379
User0554,5.5539
User0555,1.2443
User0556,0.8225
User0557,9.1333
User0558,7.3699
User0559,9.6512
User0560,8.2442
User0561,3.0715
User0562,1.0689
User0563,9.8422
User0564,3.1643
User0565,7.1957
User0566,8.571
User0567,7.9873
User0568,4.5017
User0569,7.9232
User0570,2.4815
User0571,0.3429
User0572,9.0686
User0573,2.8817
User0574,0.2857
User0575,3.4561
User0576,3.9494
User0577,5.2252
User0578,2.009
User0579,6.7275
User0580,1.1479
User0581,9.3607
User0582,5.4328
User0583,0.5081
User0584,7.103
User0585,8.8755
User0586,6.3889
User0587,6.0429
User0588,3.1517
User0589,4.2062
User0590,6.129
User0591,0.4303
User0592,6.7085
User0593,9.3139
User0594,0.5094
User0595,5.7932
User0596,0.8541
User0597,6.0827
User0598,0.693
User0599,6.2187
User0600,8.5007
User0601,0.0519
User0602,3.4995
User0603,4.6759
User0604,1.8389
User0605,3.2757
User0606,9.8095
User0607,7.5308
User0608,0.4056
User0609,3.9129
User0610,7.1031
User0611,5.8787
User0612,6.4167
User0613,1.9283
User0614,7.4112
User0615,3.4334
User0616,2.099
User0617,0.9059
User0618,3.5485
User0619,0.2659
User0620,6.0967
User0621,1.1312
User0622,2.2806
User0623,5.93
User0624,2.0267
User0625,6.1293
User0626,3.0964
User0627,6.5971
User0628,1.6829
User0629,2.836
User0630,8.3531
User0631,8.3954
User0632,2.7629
User0633,3.5578
User0634,5.7243
User0635,5.6307
User0636,6.7176
User0637,6.7989
User0638,5.8475
User0639,2.4898
User0640,5.0781
User0641,5.2555
User0642,9.734
User0643,4.7795
User0644,0.3675
User0645,5.5232
User0646,2.97
User0647,4.7056
User0648,0.6459
User0649,2.6004
User0650,7.6263
User0651,6.7338
User0652,7.7168
User0653,5.7257
User0654,9.7302
User0655,6.4837
User0656,2.3564
User0657,2.4812
User0658,1.9809
User0659,3.8572
User0660,4.4818
User0661,9.6975
User0662,6.751
User0663,9.8948
User0664,6.2685
User0665,0.3061
User0666,6.6699
User0667,7.3267
User0668,7.7745
User0669,4.9785
User0670,4.7328
User0671,7.7535
User0672,6.4558
User0673,8.2108
User0674,9.567
User0675,9.4974
User0676,7.0288
User0677,0.2669
User0678,2.7419
User0679,4.3543
User0680,0.8603
User0681,1.476
User0682,4.7267
User0683,6.4479
User0684,0.0587
User0685,0.3161
User0686,5.6805
User0687,9.449
User0688,0.6839
User0689,5.0582
User0690,3.158
User0691,0.3943
User0692,7.061
User0693,5.8548
User0694,0.4966
User0695,6.9031
User0696,5.8677
User0697,8.9871
User0698,1.5739
User0699,1.5267
User0700,1.2229
User0701,5.1669
User0702,8.5516
User0703,1.6168
User0704,7.3352
User0705,2.0295
User0706,8.4491
User0707,2.9422
User0708,5.6533
User0709,3.8532
User0710,2.5712
User0711,2.7236
User0712,7.2466
User0713,2.493
User0714,3.3562
User0715,9.2275
User0716,2.961
User0717,7.7316
User0718,7.6865
User0719,9.4147
User0720,3.8678
User0721,7.3928
User0722,6.6664
User0723,5.8678
User0724,3.8796
User0725,1.1436
User0726,7.4788
User0727,3.5325
User0728,3.781
User0729,6.968
User0730,6.9525
User0731,1.4507
User0732,4.5819
User0733,6.0904
User0734,3.8876
User0735,3.0183
User0736,6.1694
User0737,2.0198
User0738,3.7197
User0739,3.925
User0740,5.2629
User0741,0.4745
User0742,2.4165
User0743,0.7775
User0744,0.7591
User0745,6.168
User0746,4.9042
User0747,2.5037
User0748,8.5251
User0749,5.4408
User0750,1.6407
User0751,2.7037
User0752,1.6592
User0753,9.0969
User0754,1.7152
User0755,7.5273
User0756,1.1932
User0757,3.4277
User0758,1.385
User0759,7.0872
User0760,1.5618
User0761,5.831
User0762,2.3362
User0763,5.4411
User0764,3.733
User0765,2.4727
User0766,4.3119
User0767,2.5019
User0768,9.9339
User0769,2.9192
User0770,8.2106
User0771,5.1476
User0772,3.4468
User0773,0.7296
User0774,1.7227
User0775,0.7875
User0776,6.5041
User0777,7.1084
User0778,5.7927
User0779,5.0035
User0780,6.6069
User0781,2.6798
User0782,8.2557
User0783,9.4936
User0784,7.4809
User0785,6.6062
User0786,5.8689
User0787,9.3754
User0788,4.2984
User0789,3.2361
User0790,1.9002
User0791,8.536
User0792,2.3979
User0793,7.4217
User0794,0.0057
User0795,8.5488
User0796,6.5439
User0797,2.7241
User0798,3.6065
User0799,2.3659
User0800,0.986
User0801,0.0888
User0802,5.4054
User0803,4.5449
User0804,7.8709
User0805,2.8705
User0806,9.8981
User0807,6.8051
User0808,9.6327
User0809,9.1015
User0810,1.7101
User0811,8.1451
User0812,6.4886
User0813,8.7136
User0814,1.0828
User0815,3.4738
User0816,4.9096
User0817,9.1104
User0818,4.7593
User0819,9.4103
User0820,5.9798
User0821,1.1887
User0822,3.6436
User0823,0.1502
User0824,4.2148
User0825,5.6305
User0826,0.8005
User0827,5.8533
User0828,0.7191
User0829,4.094
User0830,3.0796
User0831,1.1485
User0832,5.0239
User0833,6.7167
User0834,7.8526
User0835,7.4422
User0836,3.2232
User0837,5.1123
User0838,6.4023
User0839,0.2472
User0840,9.6548
User0841,7.7656
User0842,1.8915
User0843,7.6637
User0844,4.0877
User0845,4.954
User0846,6.5892
User0847,9.0296
User0848,1.9986
User0849,1.1523
User0850,7.1702
User0851,7.1764
User0852,8.0098
User0853,1.4208
User0854,2.6968
User0855,5.6151
User0856,7.0745
User0857,6.9895
User0858,4.3617
User0859,2.1096
User0860,7.6785
User0861,4.5915
User0862,1.4354
User0863,7.3198
User0864,4.9233
User0865,3.8089
User0866,9.2679
User0867,4.4101
User0868,1.3154
User0869,9.9972
User0870,2.0572
User0871,6.2253
User0872,7.2347
User0873,2.3584
User0874,7.2991
User0875,2.2732
User0876,1.5473
User0877,5.2232
User0878,7.9611
User0879,0.2682
User0880,2.7345
User0881,8.0297
User0882,1.6422
User0883,5.518
User0884,0.8442
User0885,1.8621
User0886,0.1065
User0887,8.8545
User0888,6.5853
User0889,9.7178
User0890,0.1058
User0891,7.3455
User0892,6.9863
User0893,5.0417
User0894,8.7244
User0895,4.1241
User0896,2.4487
User0897,8.1903
User0898,3.8927
User0899,4.6693
User0900,0.5872
User0901,3.9544
User0902,1.7175
User0903,9.8026
User0904,9.0253
User0905,5.2489
User0906,5.5125
User0907,0.0993
User0908,8.7755
User0909,6.5924
User0910,1.4793
User0911,5.9685
User0912,3.0928
User0913,4.3994
User0914,2.6757
User0915,1.7927
User0916,0.1821
User0917,1.6063
User0918,6.4876
User0919,8.9409
User0920,2.8535
User0921,7.7608
User0922,8.0836
User0923,9.3905
User0924,8.1328
User0925,6.9458
User0926,9.0726
User0927,2.6978
User0928,6.3512
User0929,9.2059
User0930,6.5397
User0931,7.7333
User0932,8.0807
User0933,0.3249
User0934,4.8977
User0935,2.3687
User0936,2.1578
User0937,8.0984
User0938,1.5977
User0939,6.8297
User0940,7.0969
User0941,2.8625
User0942,2.7288
User0943,5.9648
User0944,5.7082
User0945,3.7954
User0946,0.5116
User0947,5.632
User0948,1.7702
User0949,2.7803
User0950,4.3671
User0951,1.0388
User0952,0.886
User0953,3.6866
User0954,8.2791
User0955,2.6398
User0956,7.639
User0957,3.9422
User0958,8.1334
User0959,1.934
User0960,6.1506
User0961,6.6949
User0962,0.2164
User0963,5.049
User0964,5.4246
User0965,6.5533
User0966,0.2994
User0967,2.9648
User0968,3.1927
User0969,6.0225
User0970,2.8242
User0971,0.8196
User0972,8.0713
User0973,4.9436
User0974,9.7939
User0975,4.2774
User0976,5.0212
User0977,5.4738
User0978,1.8087
User0979,0.6748
User0980,2.1932
User0981,8.9133
User0982,7.1877
User0983,6.8574
User0984,8.7472
User0985,9.5746
User0986,8.0679
User0987,9.91
User0988,7.8427
User0989,0.3808
User0990,4.8259
User0991,1.6756
User0992,9.0045
User0993,8.7511
User0994,3.8585
User0995,0.9526
User0996,2.4126
User0997,2.089
User0998,3.6846
User0999,9.4302
User1000,1.9778
User1001,2.3908
User1002,6.9546
User1003,9.6877
User1004,4.2685
User1005,1.4382
User1006,7.9301
User1007,7.5262
User1008,7.3312
User1009,3.4286
User1010,2.8827
User1011,0.9189
User1012,0.4811
User1013,0.4589
User1014,6.48
User1015,7.5141
User1016,3.673
User1017,2.0455
User1018,0.6179
User1019,0.3626
User1020,0.2681
User1021,7.9063
User1022,1.5689
User1023,5.4178
User1024,1.2218
User1025,9.289
User1026,8.1032
User1027,1.1948
User1028,1.4346
User1029,0.757
User1030,6.2756
User1031,5.0299
User1032,4.6768
User1033,1.9468
User1034,6.2012
User1035,2.8232
User1036,5.1791
User1037,9.552
User1038,0.1146
User1039,2.9906
User1040,8.1103
User1041,1.278
User1042,5.1496
User1043,8.8848
User1044,5.6186
User1045,8.7149
User1046,0.5022
User1047,3.1686
User1048,9.3908
User1049,1.8917
User1050,9.0271
User1051,9.4598
User1052,7.9717
User1053,0.6085
User1054,5.7883
User1055,3.9923
User1056,8.2683
User1057,5.0093
User1058,4.3786
User1059,5.6167
User1060,5.2426
User1061,5.3953
User1062,2.3896
User1063,5.3538
User1064,6.2117
User1065,9.5846
User1066,6.3728
User1067,4.7614
User1068,6.7903
User1069,2.4224
User1070,1.6274
User1071,3.775
User1072,9.6797
User1073,6.4376
User1074,3.4514
User1075,4.4717
User1076,7.4613
User1077,2.8788
User1078,8.9787
User1079,0.3708
User1080,2.26
User1081,6.6571
User1082,7.2564
User1083,0.3466
User1084,5.8286
User1085,1.6707
User1086,0.8485
User1087,1.4576
User1088,4.4245
User1089,3.192
User1090,9.8088
User1091,0.6436
User1092,0.652
User1093,2.7985
User1094,4.6072
User1095,3.2816
User1096,9.2407
User1097,2.7917
User1098,6.2778
User1099,6.7078
User1100,3.5931
User1101,1.097
User1102,4.3796
User1103,2.0192
User1104,1.5801
User1105,8.9801
User1106,5.8222
User1107,6.7567
User1108,2.8218
User1109,2.2699
User1110,6.8411
User1111,2.5299
User1112,9.7726
User1113,6.5292
User1114,8.4822
User1115,8.6999
User1116,7.2477
User1117,2.9578
User1118,1.2542
User1119,3.8728
User1120,1.1319
User1121,3.6112
User1122,2.5856
User1123,0.4243
User1124,1.2732
User1125,2.9785
User1126,8.5722
User1127,1.0323
User1128,6.9811
User1129,3.4881
User1130,6.0469
User1131,8.3281
User1132,4.4225
User1133,4.7154
User1134,3.4056
User1135,5.8864
User1136,0.7022
User1137,7.2472
User1138,0.8228
User1139,2.2652
User1140,0.4595
User1141,6.1896
User1142,2.5189
User1143,1.8429
User1144,9.0063
User1145,9.7732
User1146,4.5812
User1147,9.6953
User1148,7.9301
User1149,7.7503
User1150,6.5797
User1151,0.3124
User1152,5.9413
User1153,9.5315
User1154,5.7165
User1155,7.3982
User1156,9.3664
User1157,1.2109
User1158,5.4977
User1159,8.2161
User1160,4.7325
User1161,5.1536
User1162,2.546
User1163,9.5058
User1164,1.2902
User1165,3.5127
User1166,9.9705
User1167,7.0424
User1168,8.0216
User1169,3.0616
User1170,9.3896
User1171,9.688
User1172,9.3933
User1173,2.452
User1174,7.6252
User1175,1.0851
User1176,4.0494
User1177,2.3204
User1178,1.6328
User1179,0.621
User1180,5.1348
User1181,5.2845
User1182,0.7906
User1183,4.0301
User1184,3.4779
User1185,8.4157
User1186,1.019
User1187,5.273
User1188,0.1123
User1189,0.9654
User1190,4.5051
User1191,8.9034
User1192,4.1022
User1193,2.6749
User1194,7.5102
User1195,9.7861
User1196,4.2543
User1197,5.0008
User1198,9.877
User1199,9.4075
User1200,2.6442
User1201,6.799
User1202,4.6936
User1203,0.5594
User1204,3.9912
User1205,4.8638
User1206,5.0737
User1207,4.1371
User1208,1.5328
User1209,2.9897
User1210,9.0875
User1211,0.6341
User1212,2.8674
User1213,2.8647
User1214,6.109
User1215,8.1909
User1216,9.1888
User1217,3.3098
User1218,0.9563
User1219,3.4213
User1220,7.8771
User1221,6.7366
User1222,6.4519
User1223,5.7218
User1224,0.9298
User1225,0.0663
User1226,9.626
User1227,6.2728
User1228,7.3012
User1229,3.9599
User1230,8.0689
User1231,2.0739
User1232,6.0484
User1233,3.8103
User1234,2.1702
User1235,5.9273
User1236,6.8019
User1237,9.3887
User1238,5.3536
User1239,1.445
User1240,7.3704
User1241,8.7014
User1242,3.0582
User1243,7.3833
User1244,3.917
User1245,3.5932
User1246,3.4222
User1247,1.1094
User1248,6.0239
User1249,6.3379
User1250,8.8911
User1251,3.634
User1252,7.6238
User1253,5.7887
User1254,0.1052
User1255,8.2317
User1256,8.3642
User1257,9.9757
User1258,6.3178
User1259,9.4664
User1260,2.7636
User1261,2.1316
User1262,3.5319
User1263,4.2033
User1264,2.4984
User1265,4.504
User1266,8.4653
User1267,9.2248
User1268,3.9246
User1269,9.9277
User1270,2.8524
User1271,7.8557
User1272,3.4297
User1273,4.4342
User1274,6.2658
User1275,0.9226
User1276,8.9094
User1277,7.8763
User1278,8.4079
User1279,9.4659
User1280,3.0993
User1281,3.7783
User1282,6.8693
User1283,6.3783
User1284,2.0236
User1285,3.4241
User1286,2.1741
User1287,8.435
User1288,9.8826
User1289,3.4824
User1290,9.9675
User1291,4.187
User1292,2.4133
User1293,5.3602
User1294,8.4157
User1295,8.5998
User1296,5.7974
User1297,9.2799
User1298,5.6371
User1299,5.5603
User1300,8.7816
User1301,6.0807
User1302,7.6361
User1303,0.4073
User1304,9.6718
User1305,9.9379
User1306,0.8397
User1307,2.4462
User1308,4.5213
User1309,0.1857
User1310,1.3726
User1311,1.0233
User1312,7.4732
User1313,3.515
User1314,0.1155
User1315,7.555
User1316,5.7979
User1317,4.0434
User1318,2.1156
User1319,3.9514
User1320,9.1985
User1321,4.6256
User1322,7.9357
User1323,1.2659
User1324,9.8911
User1325,1.519
User1326,3.4199
User1327,2.3945
User1328,1.9098
User1329,8.2078
User1330,5.3355
User1331,8.2904
User1332,0.2643
User1333,7.9391
User1334,5.5118
User1335,1.7386
User1336,2.2623
User1337,4.2602
User1338,8.8265
User1339,5.9608
User1340,7.8716
User1341,4.4142
User1342,0.5686
User1343,4.7283
User1344,7.9176
User1345,3.554
User1346,8.0439
User1347,6.1086
User1348,7.5919
User1349,4.9588
User1350,1.2586
User1351,8.839
User1352,5.1962
User1353,8.3594
User1354,0.5571
User1355,4.9801
User1356,6.9321
User1357,3.4947
User1358,6.6016
User1359,0.9388
User1360,1.4596
User1361,2.8803
User1362,4.6974
User1363,2.1582
User1364,3.0716
User1365,0.9667
User1366,6.1555
User1367,5.5996
User1368,5.9119
User1369,7.8882
User1370,3.8464
User1371,0.9243
User1372,8.5506
User1373,6.3141
User1374,7.1911
User1375,8.409
User1376,8.7351
User1377,6.2163
User1378,3.7229
User1379,4.5313
User1380,0.9748
User1381,6.6574
User1382,7.2208
User1383,4.2063
User1384,7.9223
User1385,3.693
User1386,8.202
User1387,0.9521
User1388,6.9526
User1389,4.9946
User1390,0.6663
User1391,4.9605
User1392,1.1422
User1393,6.5975
User1394,9.5899
User1395,7.8787
User1396,7.1388
User1397,5.9816
User1398,9.1636
User1399,2.1622
User1400,0.9737
User1401,8.2784
User1402,8.3251
User1403,8.4862
User1404,1.676
User1405,1.9875
User1406,7.1676
User1407,8.4207
User1408,5.9725
User1409,9.788
User1410,4.702
User1411,8.5917
User1412,3.1602
User1413,3.4212
User1414,5.1619
User1415,4.7801
User1416,5.1979
User1417,6.0327
User1418,4.2357
User1419,9.6135
User1420,3.9823
User1421,4.756
User1422,1.0448
User1423,0.6408
User1424,0.7395
User1425,0.0977
User1426,1.55
User1427,6.8071
User1428,4.5629
User1429,0.0522
User1430,2.3821
User1431,3.6601
User1432,2.2055
User1433,7.8784
User1434,4.9686
User1435,9.7392
User1436,4.7649
User1437,1.7657
User1438,9.7811
User1439,0.3549
User1440,1.3206
User1441,5.429
User1442,9.0297
User1443,8.791
User1444,5.5131
User1445,7.674
User1446,7.5757
User1447,8.8441
